"year4","sampledate","month","daynum","tot_precip","avg_air_temp","max_air_temp","time_max_air_temp","min_air_temp","time_min_air_temp","avg_rel_hum","max_rel_hum","time_max_rel_hum","min_rel_hum","time_min_rel_hum","avg_vapor_pres","avg_vapor_pres_deficit","peak_wind_speed_5sec","time_peak_wind_speed_5s","avg_wind_speed","resultant_wind_speed","resultant_wind_direction","std_dev_wind_direction","avg_par","max_wind_speed_1min","time_max_wind_speed_1min","direction_peak_wind","avg_dewpoint_temp","max_dewpoint_temp","time_max_dewpoint_temp","min_dewpoint_temp","time_min_dewpoint_temp","avg_sol_rad","avg_longwave_rad","avg_shortwave_rad","min_battery","flag_tot_precip","flag_avg_air_temp","flag_max_air_temp","flag_time_max_air_temp","flag_min_air_temp","flag_time_min_air_temp","flag_avg_rel_hum","flag_max_rel_hum","flag_time_max_rel_hum","flag_min_rel_hum","flag_time_min_rel_hum","flag_avg_vapor_pres","flag_avg_vapor_pres_deficit","flag_peak_wind_speed_5sec","flag_time_peak_wind_speed_5s","flag_avg_wind_speed","flag_resultant_wind_speed","flag_resultant_wind_direction","flag_std_dev_wind_direction","flag_avg_par","flag_max_wind_speed_1min","flag_time_max_wind_speed_1min","flag_direction_peak_wind","flag_avg_dewpoint_temp","flag_max_dewpoint_temp","flag_time_max_dewpoint_temp","flag_min_dewpoint_temp","flag_time_min_dewpoint_temp","flag_avg_sol_rad","flag_avg_longwave_rad","flag_avg_shortwave_rad","flag_min_battery"
1989,"1989-03-19",3,78,0.000,-12.320,-1.993,1552,-27.830,600,57.130,80.300,312,35.060,1224,0.143,0.151,8.360,1712,1.986,1.876,,,391.600,6.333,1740,,-19.720,-12.790,1732,-30.500,600,194.100,,,10.700,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-20",3,79,0.000,-8.330,-3.615,1234,-18.340,2233,63.650,94.600,533,35.190,1657,0.215,0.123,11.110,1556,3.256,2.600,,,415.900,8.500,932,,-14.530,-7.980,758,-23.640,2356,195.600,,,10.520,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-21",3,80,0.000,-14.240,-3.764,1459,-25.340,609,52.950,82.500,631,25.260,1616,0.102,0.132,7.670,1359,1.632,0.189,,,470.400,5.742,1353,,-22.780,-16.650,1058,-27.600,606,241.500,,,10.710,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-22",3,81,0.000,-9.840,0.677,1442,-25.770,615,59.270,73.400,456,43.860,1445,0.199,0.166,12.400,1355,2.918,2.693,,,347.200,9.290,1339,,-16.590,-7.750,2340,-29.380,615,166.600,,,10.680,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-23",3,82,2.794,1.894,6.881,1416,-3.264,43,68.670,85.600,610,49.420,1416,0.476,0.240,13.370,1646,4.936,4.646,,,372.700,10.030,1230,,-3.459,-1.335,2344,-7.910,41,177.000,,,10.550,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-24",3,83,11.680,3.812,8.060,1447,1.205,2223,79.200,95.700,2307,54.630,1711,0.631,0.177,9.710,2005,2.317,2.093,,,199.200,7.230,2003,,0.412,2.570,810,-1.549,20,89.100,,,10.600,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-25",3,84,13.970,4.802,12.340,1310,0.790,633,66.790,96.000,501,35.630,1309,0.547,0.332,7.790,607,2.622,2.429,,,427.100,5.923,605,,-1.629,1.428,8,-4.821,1812,206.400,,,10.770,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-26",3,85,0.000,6.592,11.400,1436,2.117,240,71.400,94.800,2400,59.920,1252,0.701,0.291,9.360,51,3.201,2.965,,,409.900,7.350,1444,,1.694,5.580,2127,-2.652,401,196.500,,,10.790,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-27",3,86,0.000,10.590,18.320,1534,3.582,3,89.800,96.800,729,69.750,1609,1.160,0.159,11.550,1306,2.595,2.435,,,249.200,7.560,1305,,8.910,13.420,1521,2.827,3,110.900,,,10.580,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-28",3,87,0.000,3.698,11.730,238,-5.484,2352,91.200,95.600,1148,83.600,1626,0.776,0.072,10.310,708,3.563,2.637,,,132.000,6.617,730,,2.393,10.630,238,-6.578,2352,57.400,,,10.770,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-29",3,88,0.000,-2.450,2.560,1633,-7.150,631,81.400,93.300,105,66.820,1659,0.415,0.110,9.220,2032,3.443,3.121,,,280.300,7.780,2032,,-5.329,-2.207,1412,-8.440,622,131.800,,,10.750,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-30",3,89,0.000,-1.991,-0.294,705,-3.463,2345,86.100,96.700,745,74.000,1417,0.455,0.074,9.620,1724,3.421,1.163,,,131.100,6.407,1657,,-4.063,-0.785,705,-6.178,2008,59.080,,,10.690,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-03-31",3,90,0.254,-3.166,-0.488,1649,-4.470,556,79.000,91.300,649,65.650,1652,0.381,0.104,9.620,1036,3.109,1.515,,,194.500,6.732,1036,,-6.363,-4.868,902,-8.560,2400,91.800,,,10.710,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-01",4,91,1.778,-2.701,2.249,2254,-11.080,508,85.000,96.100,1909,61.780,1507,0.440,0.084,13.350,2236,3.941,3.652,,,231.800,9.520,2236,,-5.012,1.407,2228,-11.930,508,110.700,,,10.690,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-02",4,92,0.000,4.834,13.070,1628,-1.289,2144,60.780,92.700,648,19.520,1730,0.482,0.426,10.710,8,2.750,0.921,,,511.900,7.260,27,,-3.696,1.742,841,-10.710,1812,249.600,,,10.700,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-03",4,93,10.670,2.156,5.817,1131,-1.787,224,83.600,96.100,2329,56.970,11,0.606,0.113,10.310,1159,3.101,2.993,,,129.500,8.200,1137,,-0.439,2.906,2237,-6.947,25,57.530,,,10.450,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-04",4,94,1.016,1.890,6.341,1106,-1.061,504,91.700,97.000,617,75.300,1214,0.644,0.064,9.360,2045,2.388,1.250,,,243.600,6.549,1958,,0.652,4.450,852,-1.509,504,112.300,,,10.690,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-05",4,95,0.762,0.533,6.227,1532,-5.446,2313,77.900,96.600,632,38.390,1803,0.488,0.160,8.660,1336,2.343,1.329,,,305.700,5.638,1424,,-3.475,1.661,1122,-10.180,1859,137.300,,,10.670,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-06",4,96,0.000,-1.534,6.140,1116,-7.630,537,83.100,96.600,2400,61.900,931,0.455,0.117,10.560,1130,2.194,1.716,,,335.000,7.520,1327,,-4.214,-0.133,1010,-8.180,537,159.000,,,10.620,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-07",4,97,0.254,-0.160,7.970,1504,-9.980,540,56.130,97.000,128,20.430,1608,0.292,0.358,8.500,1340,1.585,0.843,,,521.000,6.301,1340,,-10.170,-1.845,757,-15.060,1742,271.300,,,10.640,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-08",4,98,0.000,-6.656,0.026,246,-13.280,2345,59.770,92.800,433,28.780,1454,0.231,0.154,13.850,705,4.315,1.901,,,508.400,10.170,721,,-13.770,-3.980,414,-21.770,1550,247.800,,,10.620,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-09",4,99,0.000,-8.700,-4.948,1331,-13.340,22,71.500,92.500,2225,44.810,1048,0.226,0.096,13.970,1501,3.829,2.550,,,405.500,9.840,1501,,-13.210,-8.110,2346,-17.930,7,154.700,,,10.400,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-10",4,100,1.016,-3.390,3.002,1504,-10.240,535,55.070,94.200,353,21.600,1514,0.234,0.261,10.930,1130,2.204,1.041,,,533.600,6.177,1130,,-13.010,-7.770,824,-18.290,1906,287.100,,,10.600,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-11",4,101,2.032,-3.049,1.524,1234,-8.560,137,82.300,95.000,947,63.140,348,0.416,0.081,8.440,1311,2.205,1.205,,,248.700,5.136,1302,,-5.714,0.317,1234,-12.780,51,113.600,,,10.600,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-12",4,102,0.000,-2.491,3.578,1634,-8.410,2359,73.600,93.500,620,42.600,1701,0.365,0.160,10.200,1228,2.437,1.472,,,327.000,7.430,1238,,-7.030,-3.172,924,-10.930,1905,145.800,,,10.310,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-13",4,103,0.254,2.037,9.750,1507,-9.990,415,57.470,94.800,230,33.580,1341,0.375,0.414,12.100,1313,3.943,3.786,,,435.400,9.500,1323,,-6.726,-0.963,2400,-10.780,158,206.400,,,10.570,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-14",4,104,2.032,2.803,7.680,1112,-4.449,2400,79.300,95.400,322,50.030,1117,0.588,0.174,11.060,1212,2.597,0.770,,,283.700,7.390,1219,,-0.712,2.527,1335,-5.270,2400,129.200,,,10.380,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-15",4,105,0.000,4.030,12.210,1551,-6.480,458,50.580,96.100,535,19.930,1650,0.352,0.524,9.680,1618,2.314,1.473,,,572.400,6.827,1618,,-7.700,-1.747,649,-12.550,1925,294.100,,,10.590,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-16",4,106,2.032,10.610,18.120,1448,3.801,2400,43.730,92.000,2400,31.240,2,0.563,0.765,11.520,920,3.450,2.673,,,374.800,7.590,2207,,-1.637,3.152,2336,-10.430,1,178.500,,,10.610,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-17",4,107,2.794,-0.353,3.773,1,-5.273,2154,66.580,95.000,235,24.940,1752,0.399,0.207,11.680,449,3.202,2.667,,,436.800,8.020,432,,-6.851,2.615,1,-16.000,1814,180.600,,,10.390,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-18",4,108,0.000,2.311,9.120,1543,-5.322,510,47.630,69.320,232,32.650,2250,0.338,0.413,11.410,1620,2.805,0.496,,,521.300,8.930,1624,,-8.060,-4.888,1729,-13.980,2353,257.700,,,10.590,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-19",4,109,0.000,3.860,14.060,1455,-8.000,437,39.220,78.000,457,17.890,1457,0.275,0.627,12.600,1232,2.219,0.639,,,552.100,8.660,1322,,-10.660,-6.414,634,-14.920,906,275.300,,,10.290,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-20",4,110,2.540,3.750,11.820,1105,-4.862,337,68.710,93.600,2345,18.900,1103,0.527,0.323,7.540,1356,1.709,1.638,,,207.700,5.464,1356,,-3.171,4.530,1620,-11.690,1133,96.500,,,10.580,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-21",4,111,0.254,7.360,16.600,1516,-2.836,512,62.480,97.300,510,27.390,1652,0.587,0.518,7.330,1151,1.891,1.783,,,588.900,5.915,1114,,-0.694,4.596,736,-4.708,2345,291.800,,,10.330,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-22",4,112,0.000,7.750,16.380,1511,-2.232,428,42.360,81.000,436,20.850,1513,0.397,0.735,10.940,921,4.006,3.933,,,575.600,8.350,1140,,-5.893,-2.600,635,-9.190,2400,285.600,,,10.580,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-23",4,113,0.000,9.260,18.560,1452,-1.061,459,33.360,43.700,2238,21.600,1555,0.390,0.871,9.070,1312,3.798,3.610,,,562.200,7.010,1240,,-6.410,-1.751,1343,-12.880,421,276.900,,,10.580,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-24",4,114,0.000,13.460,23.860,1414,2.214,440,37.140,49.810,441,22.510,1333,0.560,1.120,8.590,1417,2.579,2.421,,,545.200,7.110,1417,,-1.513,2.379,1409,-7.200,440,266.400,,,10.370,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-25",4,115,3.302,10.690,22.060,1129,1.763,2355,72.500,95.000,2359,33.130,1149,0.892,0.477,8.330,1748,1.897,1.715,,,246.500,6.403,1746,,5.088,10.460,1324,-0.121,26,115.900,,,10.600,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-26",4,116,1.270,9.210,17.040,1310,0.001,516,78.800,95.900,240,47.360,1319,0.904,0.320,6.264,2109,2.109,1.942,,,314.400,4.624,844,,5.238,10.340,1541,-0.925,516,148.600,,,10.370,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-27",4,117,0.000,9.650,14.170,1319,5.174,2356,63.320,87.200,548,41.470,1600,0.744,0.469,10.080,1158,2.690,2.543,,,237.900,7.480,1158,,2.537,6.364,2,-1.948,2356,110.000,,,10.580,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-28",4,118,1.524,4.693,8.850,1318,1.299,2400,66.910,94.300,2337,46.190,1319,0.565,0.296,8.380,1239,2.918,2.729,,,196.900,6.395,2007,,-1.186,2.555,2006,-3.476,729,89.900,,,10.310,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-29",4,119,4.064,0.944,3.399,1203,-0.122,515,92.700,95.800,2355,73.700,1215,0.606,0.049,9.220,1219,2.977,2.888,,,88.900,6.221,1219,,-0.119,1.120,1642,-1.265,1238,38.240,,,10.390,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-04-30",4,120,1.524,1.049,5.972,1608,-4.326,2239,86.600,96.500,331,61.730,1741,0.567,0.103,10.070,1203,2.415,1.283,,,340.000,6.532,1203,,-1.105,2.063,1157,-4.880,2239,156.800,,,10.510,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-05-01",5,121,0.000,3.336,9.420,1319,-4.509,345,69.660,96.800,505,40.390,1530,0.511,0.299,7.110,1228,1.238,0.821,,,346.300,5.463,1228,,-2.517,3.902,754,-5.039,345,152.600,,,10.500,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-05-02",5,122,0.508,5.776,13.890,1420,-1.543,2400,61.820,92.600,408,24.760,1700,0.521,0.445,12.130,1415,2.261,1.327,,,333.100,8.690,1415,,-2.521,4.574,856,-7.810,1925,159.000,,,10.500,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,,,"E",
1989,"1989-05-03",5,123,0.000,10.160,19.340,1338,-3.262,302,46.360,93.800,251,17.620,1723,0.476,0.909,12.900,1351,1.880,0.726,,,606.900,6.661,1455,,-3.520,1.808,614,-7.050,1745,228.000,,,10.500,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-04",5,124,2.794,8.880,17.090,1202,1.044,511,68.960,94.400,2357,36.050,1204,0.763,0.420,14.140,1155,4.313,4.049,,,282.600,10.610,1209,,2.774,7.780,1656,-3.175,1,128.800,,,10.250,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-05",5,125,2.032,-1.202,7.860,245,-6.733,2355,80.500,94.800,159,62.540,1943,0.497,0.095,13.260,1030,4.153,2.566,,,150.300,8.140,759,,-4.193,7.040,245,-11.170,1943,69.890,,,10.480,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-06",5,126,0.508,-3.535,-1.138,1440,-7.010,57,84.100,94.600,800,74.400,17,0.400,0.076,8.920,1309,2.971,1.163,,,174.400,6.405,1335,,-5.851,-3.589,1357,-10.570,57,81.500,,,10.430,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-07",5,127,0.000,6.310,15.090,1643,-2.054,1,58.210,91.900,436,19.990,1805,0.509,0.520,7.640,1201,2.093,0.679,,,648.800,6.138,1447,,-2.776,1.824,920,-9.570,1814,252.900,,,10.160,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-08",5,128,0.000,5.659,13.930,1711,-1.693,2400,66.780,92.000,300,34.700,1713,0.583,0.383,6.141,1858,1.304,1.188,,,247.200,4.702,1859,,-0.826,3.460,1123,-5.193,23,114.400,,,10.200,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-09",5,129,0.000,7.730,18.260,1431,-5.253,422,45.990,95.600,457,16.250,1531,0.387,0.796,10.230,1424,2.536,2.338,,,663.900,6.793,1415,,-6.342,0.576,558,-11.350,1930,248.100,,,10.450,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-10",5,130,0.000,10.520,19.720,1329,-2.825,439,38.240,94.100,454,15.300,1556,0.383,1.016,10.600,1311,2.303,2.110,,,655.700,7.870,1315,,-6.585,2.468,605,-10.750,826,237.100,,,10.430,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-11",5,131,0.000,10.410,20.720,1438,-3.129,440,31.920,81.500,533,13.630,1438,0.333,1.073,8.830,1110,2.276,2.078,,,675.100,6.410,1102,,-8.250,-1.196,612,-13.650,2020,227.000,,,10.460,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-12",5,132,0.000,10.500,21.220,1339,-5.138,432,31.040,88.600,501,13.700,1340,0.321,1.098,12.140,1115,3.446,3.232,,,638.100,9.190,1115,,-8.690,-1.233,539,-13.160,2106,219.300,,,10.430,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-13",5,133,1.270,12.990,20.260,1406,3.848,341,56.060,93.800,2359,40.110,254,0.868,0.699,10.150,848,2.817,2.700,,,421.500,6.880,848,,3.916,11.540,2128,-7.190,15,174.800,,,10.470,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-14",5,134,0.762,12.330,21.630,1426,2.750,403,74.600,96.200,457,34.830,1431,1.009,0.515,6.762,1728,1.311,1.027,,,417.400,5.074,1724,,6.927,11.880,739,2.186,403,172.900,,,10.470,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-15",5,135,0.254,13.790,23.400,1456,3.552,336,73.300,97.500,554,40.050,1523,1.096,0.624,8.070,1041,1.500,1.371,,,447.100,6.378,1259,,8.100,14.210,844,3.077,336,185.200,,,10.180,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-16",5,136,0.000,16.930,25.440,1354,5.619,458,58.890,94.900,500,24.230,1549,1.020,1.065,7.140,1231,1.722,1.555,,,540.600,5.337,1231,,7.070,13.460,743,3.116,1549,277.600,,,10.470,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-17",5,137,0.000,19.450,26.700,1417,9.220,457,43.250,88.200,527,18.140,1507,0.892,1.463,10.510,1442,3.609,3.434,,,613.100,8.980,1434,,5.040,11.020,612,-0.030,1620,305.300,,,10.480,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-18",5,138,8.890,17.590,23.800,1059,13.080,2400,60.180,92.400,2045,34.630,1132,1.158,0.898,12.130,1553,4.150,3.928,,,344.600,9.300,1132,,8.860,14.460,1715,5.279,224,149.900,,,10.350,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-19",5,139,0.000,17.640,23.570,1414,12.560,150,81.400,91.600,115,63.210,1446,1.633,0.424,12.780,1348,3.369,3.164,,,375.600,9.500,1406,,14.270,17.610,1158,11.220,150,151.400,,,10.260,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-20",5,140,18.540,15.550,20.910,1603,9.990,755,56.990,93.300,625,18.090,1514,0.948,0.854,14.630,1032,3.209,0.903,,,590.500,9.480,1147,,4.681,14.640,522,-4.641,1455,172.200,,,10.470,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-21",5,141,0.000,14.920,23.630,1535,3.809,415,45.820,91.600,434,14.500,1705,0.644,1.195,10.970,1028,2.100,0.458,,,691.600,8.030,1028,,0.284,7.840,548,-5.319,1743,241.400,,,10.450,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-22",5,142,0.000,16.920,26.400,1317,5.838,24,51.190,88.100,105,18.900,1331,0.892,1.173,9.070,1455,1.976,1.380,,,454.300,6.338,1800,,5.235,8.300,2348,-0.245,1440,179.500,,,10.450,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-23",5,143,0.000,16.800,25.550,1402,8.320,418,68.580,94.400,2353,38.500,1356,1.264,0.735,16.450,1413,2.262,1.590,,,543.000,12.550,1413,,10.330,13.770,1614,6.876,417,215.100,,,10.220,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-24",5,144,19.810,16.510,23.850,1052,10.320,1,83.000,94.300,1,58.570,1056,1.546,0.375,24.240,1708,4.028,3.564,,,399.000,18.670,1711,,13.430,15.970,1045,9.310,453,169.800,,,10.190,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-25",5,145,0.254,16.300,22.230,1513,10.370,2400,54.820,92.700,24,18.350,1532,0.923,0.978,14.390,1436,4.170,0.808,,,696.900,9.250,1430,,5.043,13.790,10,-3.476,1535,238.100,,,10.100,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-26",5,146,0.254,9.120,11.760,1402,5.888,650,68.130,86.200,658,55.200,1610,0.787,0.373,14.960,632,3.908,1.350,,,400.000,10.130,632,,3.482,7.100,1455,1.556,2012,152.900,,,10.410,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-27",5,147,0.000,11.320,19.790,1638,3.353,443,53.250,87.700,2400,20.470,1620,0.635,0.787,8.480,1241,2.134,0.188,,,715.000,5.889,748,,0.382,3.474,2145,-4.177,1431,227.800,,,10.140,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-28",5,148,0.000,14.180,21.570,1419,2.969,19,53.280,92.200,249,23.600,1342,0.778,0.946,13.130,914,3.243,3.175,,,616.900,8.980,914,,3.317,6.597,2359,-0.240,1342,198.600,,,10.100,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-29",5,149,13.970,12.770,21.340,1242,6.500,415,83.800,94.500,437,59.690,1353,1.236,0.296,12.850,1632,2.674,2.462,,,241.700,9.800,1624,,9.920,14.240,1505,5.620,407,112.000,,,10.130,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-30",5,150,3.810,10.130,12.420,1801,7.240,501,92.700,94.400,1,90.900,853,1.156,0.091,7.970,701,2.609,2.492,,,91.500,5.922,701,,9.010,11.350,1801,6.234,501,40.400,,,10.120,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-05-31",5,151,0.508,12.760,18.580,1546,9.040,2328,89.600,93.900,2344,76.600,1552,1.324,0.170,7.130,953,1.969,1.628,,,283.000,5.609,953,,11.060,14.920,1546,8.110,2328,131.500,,,10.100,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-06-01",6,152,2.540,16.170,21.740,1216,9.310,2400,72.000,94.400,345,45.110,1633,1.271,0.613,8.650,2010,1.737,0.450,,,502.200,5.851,2010,,10.490,13.560,704,8.140,1648,166.200,,,10.100,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-06-02",6,153,2.794,14.330,23.420,1112,5.924,426,77.400,95.300,442,35.540,1115,1.218,0.494,9.840,1620,2.131,1.600,,,437.100,7.790,1032,,9.710,14.670,1531,5.230,426,177.500,,,10.360,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-06-03",6,154,0.000,12.650,19.230,1612,4.453,2337,73.000,93.900,11,37.420,1653,1.027,0.479,7.850,1023,2.498,1.964,,,613.100,6.109,1024,,7.180,11.160,54,3.283,1537,162.100,,,10.340,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-06-04",6,155,0.000,10.070,16.530,1533,2.347,2332,66.170,93.100,2340,35.180,1728,0.777,0.507,11.170,1215,2.714,1.641,,,708.000,7.200,638,,3.237,6.851,723,-0.351,1910,205.600,,,10.330,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K",,"E",
1989,"1989-06-05",6,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
1989,"1989-06-06",6,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
1989,"1989-06-07",6,158,18.800,17.000,25.240,1459,11.460,2358,89.000,94.500,1644,45.700,1500,1.721,0.238,13.850,1608,2.452,2.006,,,96.300,9.500,1548,,15.040,17.510,1719,10.430,2358,43.920,8.220,,9.940,"A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14D","A14D","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","A14  ","K","A14  ","A14 E","A14  "
1989,"1989-06-08",6,159,7.620,9.560,12.470,1137,6.116,2139,92.900,95.300,1017,89.100,1433,1.115,0.085,6.815,622,2.158,0.358,,,172.900,4.974,623,,8.490,11.630,1137,5.061,2139,82.200,10.340,,10.260,,,,,,,,,,,,,,,,,,"D","D",,,,"D",,,,,,"K","H","E",
